1,valid,,0.0136,0.01033,0.02222,0.01309,0.03649,0.01716
1,test,,0.00583,0.00685,0.0103,0.00846,0.01942,0.01196
2,valid,,0.01526,0.01149,0.02546,0.01473,0.04098,0.01916
2,test,,0.00665,0.00771,0.01184,0.00964,0.02171,0.01338
3,valid,,0.01669,0.01264,0.02818,0.01626,0.04519,0.02107
3,test,,0.00757,0.00857,0.01346,0.01084,0.02373,0.01472
4,valid,,0.01828,0.0135,0.02981,0.0172,0.04839,0.02247
4,test,,0.00805,0.00914,0.01437,0.01156,0.02514,0.01564
5,valid,,0.01864,0.01407,0.03186,0.01829,0.05171,0.02393
5,test,,0.00845,0.00951,0.01509,0.0121,0.02661,0.01648
6,valid,,0.01999,0.01477,0.03308,0.01896,0.05356,0.02475
6,test,,0.00906,0.01008,0.01591,0.01277,0.02781,0.01727
7,valid,,0.02024,0.01509,0.03383,0.01945,0.05529,0.02551
7,test,,0.00896,0.01,0.01595,0.01274,0.02812,0.01736
8,valid,,0.02093,0.01541,0.03469,0.01987,0.05661,0.02605
8,test,,0.00903,0.01001,0.01609,0.01277,0.02883,0.01762
9,valid,,0.02101,0.01564,0.03553,0.02032,0.05782,0.02666
9,test,,0.00925,0.01024,0.01632,0.013,0.02912,0.01789
10,valid,,0.02149,0.01604,0.03635,0.02083,0.05884,0.02724
10,test,,0.00938,0.01039,0.01661,0.01321,0.0294,0.01811
11,valid,,0.02192,0.01618,0.03699,0.02104,0.06057,0.02773
11,test,,0.00949,0.01057,0.01698,0.01351,0.02991,0.01843
12,valid,,0.0225,0.01652,0.0375,0.02134,0.0607,0.02794
12,test,,0.00958,0.01056,0.01722,0.01356,0.03013,0.01848
13,valid,,0.02273,0.0167,0.03792,0.02156,0.06164,0.02831
13,test,,0.00966,0.0107,0.01757,0.01387,0.03135,0.01912
14,valid,,0.02301,0.01692,0.03806,0.02172,0.06208,0.02859
14,test,,0.00956,0.01063,0.01763,0.01385,0.03116,0.01901
15,valid,,0.02328,0.01695,0.03852,0.02187,0.06304,0.02881
15,test,,0.00982,0.01064,0.01776,0.0138,0.03117,0.01893
16,valid,,0.02317,0.01694,0.03897,0.02209,0.06408,0.02917
16,test,,0.00982,0.01073,0.01769,0.01385,0.031,0.01895
17,valid,,0.02346,0.01721,0.03983,0.02248,0.06476,0.02954
17,test,,0.01003,0.01091,0.01838,0.01422,0.03184,0.01935
18,valid,,0.02379,0.01755,0.04012,0.02281,0.06592,0.03011
18,test,,0.01013,0.01098,0.01839,0.01428,0.03257,0.01972
19,valid,,0.02438,0.01793,0.04035,0.02309,0.0664,0.03049
19,test,,0.01023,0.01113,0.01833,0.01434,0.03263,0.01981
20,valid,,0.02434,0.01799,0.04102,0.02334,0.06692,0.03072
20,test,,0.01038,0.01133,0.01843,0.01445,0.03248,0.01985
