1,valid,,0.05532,0.03877,0.08067,0.04614,0.11746,0.05541
1,test,,0.06532,0.0738,0.0916,0.08026,0.12527,0.09063
2,valid,,0.05386,0.03818,0.08032,0.04591,0.11632,0.05502
2,test,,0.06526,0.07542,0.09273,0.08236,0.12543,0.09241
3,valid,,0.05658,0.03991,0.08293,0.04762,0.12083,0.05724
3,test,,0.06844,0.07914,0.09682,0.08628,0.13087,0.0967
4,valid,,0.05826,0.04125,0.08593,0.04934,0.12578,0.05944
4,test,,0.07107,0.08173,0.10048,0.08921,0.13625,0.10018
5,valid,,0.06055,0.04241,0.08838,0.0506,0.12995,0.06109
5,test,,0.07296,0.08327,0.10256,0.09079,0.13996,0.10233
6,valid,,0.06178,0.04307,0.09024,0.05141,0.13355,0.06233
6,test,,0.07489,0.08476,0.1045,0.09219,0.14372,0.10439
7,valid,,0.06266,0.04332,0.09235,0.0521,0.13661,0.06325
7,test,,0.07605,0.08569,0.1069,0.09368,0.14669,0.10597
8,valid,,0.06361,0.04392,0.09533,0.05328,0.13952,0.0644
8,test,,0.07687,0.08655,0.10845,0.0948,0.14871,0.10731
9,valid,,0.06424,0.04447,0.09652,0.054,0.14271,0.06555
9,test,,0.07822,0.08762,0.10997,0.0959,0.15082,0.10857
10,valid,,0.06526,0.04495,0.09788,0.05456,0.14432,0.06619
10,test,,0.07909,0.08857,0.11071,0.09675,0.1523,0.10967
11,valid,,0.06701,0.04585,0.09955,0.05542,0.14654,0.06725
11,test,,0.08022,0.08963,0.11237,0.09795,0.15483,0.11112
12,valid,,0.06727,0.0463,0.10043,0.05602,0.1486,0.06816
12,test,,0.08023,0.08931,0.11305,0.09799,0.15671,0.11153
13,valid,,0.0681,0.0465,0.10194,0.05643,0.14978,0.06854
13,test,,0.08121,0.08978,0.11426,0.09859,0.15747,0.11202
14,valid,,0.0698,0.04731,0.10343,0.05718,0.15168,0.06936
14,test,,0.08204,0.09125,0.11558,0.10012,0.15867,0.11343
15,valid,,0.06993,0.04733,0.10487,0.05754,0.15288,0.0697
15,test,,0.0824,0.09141,0.11595,0.10028,0.15913,0.11361
16,valid,,0.06994,0.04782,0.10608,0.05841,0.15439,0.07063
16,test,,0.08251,0.09202,0.11697,0.10118,0.1615,0.11498
17,valid,,0.07082,0.04829,0.10707,0.05893,0.15629,0.0713
17,test,,0.08278,0.09241,0.1175,0.10167,0.16173,0.11536
18,valid,,0.07131,0.04862,0.10784,0.05935,0.15673,0.07164
18,test,,0.08312,0.09269,0.11778,0.1019,0.16263,0.11584
19,valid,,0.07201,0.04871,0.10797,0.05929,0.15906,0.07215
19,test,,0.08365,0.0933,0.11788,0.10232,0.16434,0.11679
20,valid,,0.0726,0.04908,0.1089,0.05973,0.16081,0.07278
20,test,,0.08315,0.09331,0.11865,0.10282,0.16553,0.11745
